sensor-id,humidity
s4296,4
s4297,98
s4298,26
s4299,68
s4300,
s4301,6
s4302,35
s4303,42
s4304,85
s4305,92
s4306,44
s4307,97
s4308,36
s4309,36
s4310,78
s4311,3
s4312,32
s4313,70
s4314,71
s4315,55
s4316,85
s4317,71
s4318,92
s4319,28
s4320,13
s4321,38
s4322,99
s4323,62
s4324,1
s4325,17
s4326,87
s4327,84
s4328,22
s4329,3
s4330,93
s4331,16
s4332,55
s4333,38
s4334,75
s4335,90
s4336,96
s4337,81
s4338,96
s4339,46
s4340,80
s4341,98
s4342,34
s4343,36
s4344,40
s4345,33
s4346,52
s4347,94
s4348,36
s4349,96
s4350,43
s4351,61
s4352,11
s4353,87
s4354,37
s4355,66
s4356,33
s4357,9
s4358,17
s4359,84
s4360,45
s4361,23
s4362,10
s4363,46
s4364,83
s4365,9
s4366,70
s4367,58
s4368,71
s4369,54
s4370,79
s4371,30
s4372,24
s4373,37
s4374,39
s4375,60
s4376,14
s4377,97
s4378,1
s4379,44
s4380,35
s4381,59
s4382,4
s4383,30
s4384,12
s4385,75
s4386,39
s4387,33
s4388,5
s4389,4
s4390,74
s4391,96
s4392,35
s4393,69
s4394,73
s4395,21
s4396,22
s4397,72
s4398,94
s4399,48
s4400,
s4401,87
s4402,56
s4403,29
s4404,14
s4405,30
s4406,16
s4407,37
s4408,29
s4409,33
s4410,43
s4411,78
s4412,85
s4413,10
s4414,91
s4415,75
s4416,29
s4417,44
s4418,40
s4419,50
s4420,64
s4421,70
s4422,70
s4423,82
s4424,0
s4425,84
s4426,7
s4427,61
s4428,65
s4429,59
s4430,31
s4431,94
s4432,30
s4433,91
s4434,62
s4435,34
s4436,53
s4437,31
s4438,57
s4439,56
s4440,37
s4441,9
s4442,82
s4443,95
s4444,16
s4445,37
s4446,77
s4447,81
s4448,32
s4449,50
s4450,56
s4451,77
s4452,43
s4453,84
s4454,46
s4455,41
s4456,44
s4457,80
s4458,16
s4459,98
s4460,1
s4461,45
s4462,74
s4463,90
s4464,42
s4465,4
s4466,9
s4467,49
s4468,28
s4469,71
s4470,86
s4471,8
s4472,74
s4473,75
s4474,62
s4475,39
s4476,98
s4477,4
s4478,61
s4479,76
s4480,9
s4481,46
s4482,66
s4483,85
s4484,21
s4485,43
s4486,69
s4487,7
s4488,52
s4489,5
s4490,84
s4491,86
s4492,53
s4493,97
s4494,8
s4495,10
s4496,35
s4497,93
s4498,24
s4499,7
s4500,
s4501,98
s4502,74
s4503,80
s4504,69
s4505,14
s4506,51
s4507,99
s4508,14
s4509,62
s4510,63
s4511,91
s4512,42
s4513,54
s4514,41
s4515,90
s4516,54
s4517,51
s4518,7
s4519,75
s4520,65
s4521,80
s4522,60
s4523,47
s4524,19
s4525,74
s4526,0
s4527,71
s4528,47
s4529,92
s4530,70
s4531,35
s4532,36
s4533,52
s4534,4
s4535,55
s4536,12
s4537,63
s4538,79
s4539,34
s4540,18
s4541,29
s4542,74
s4543,31
s4544,86
s4545,54
s4546,42
s4547,73
s4548,31
s4549,64
s4550,88
s4551,92
s4552,97
s4553,60
s4554,55
s4555,6
s4556,65
s4557,64
s4558,12
s4559,97
s4560,63
s4561,47
s4562,8
s4563,94
s4564,15
s4565,85
s4566,17
s4567,54
s4568,71
s4569,55
s4570,9
s4571,54
s4572,33
s4573,7
s4574,64
s4575,48
s4576,40
s4577,97
s4578,10
s4579,98
s4580,37
s4581,52
s4582,38
s4583,67
s4584,21
s4585,72
s4586,49
s4587,76
s4588,66
s4589,6
s4590,2
s4591,38
s4592,72
s4593,7
s4594,82
s4595,9
s4596,1
s4597,75
s4598,97
s4599,23
s4600,
s4601,56
s4602,40
s4603,85
s4604,39
s4605,31
s4606,47
s4607,51
s4608,79
s4609,40
s4610,82
s4611,84
s4612,85
s4613,72
s4614,92
s4615,28
s4616,10
s4617,64
s4618,40
s4619,35
s4620,22
s4621,44
s4622,41
s4623,6
s4624,24
s4625,1
s4626,88
s4627,93
s4628,97
s4629,25
s4630,78
s4631,83
s4632,32
s4633,86
s4634,16
s4635,42
s4636,85
s4637,74
s4638,29
s4639,89
s4640,76
s4641,79
s4642,87
s4643,52
s4644,71
s4645,51
s4646,20
s4647,96
s4648,87
s4649,94
s4650,96
s4651,16
s4652,86
s4653,95
s4654,68
s4655,84
s4656,97
s4657,94
s4658,9
s4659,92
s4660,1
s4661,16
s4662,83
s4663,97
s4664,38
s4665,42
s4666,74
s4667,52
s4668,93
s4669,67
s4670,94
s4671,92
s4672,55
s4673,15
s4674,95
s4675,3
s4676,54
s4677,43
s4678,63
s4679,16
s4680,22
s4681,11
s4682,45
s4683,64
s4684,34
s4685,93
s4686,24
s4687,92
s4688,51
s4689,51
s4690,92
s4691,55
s4692,82
s4693,54
s4694,74
s4695,69
s4696,1
s4697,30
s4698,77
s4699,28
s4700,
s4701,86
s4702,85
s4703,13
s4704,54
s4705,56
s4706,78
s4707,62
s4708,68
s4709,40
s4710,16
s4711,54
s4712,6
s4713,17
s4714,80
s4715,29
s4716,80
s4717,54
s4718,0
s4719,48
s4720,93
s4721,39
s4722,32
s4723,76
s4724,7
s4725,50
s4726,35
s4727,98
s4728,12
s4729,80
s4730,63
s4731,79
s4732,77
s4733,89
s4734,30
s4735,68
s4736,28
s4737,90
s4738,71
s4739,88
s4740,83
s4741,41
s4742,53
s4743,12
s4744,56
s4745,2
s4746,27
s4747,37
s4748,91
s4749,76
s4750,12
s4751,73
s4752,57
s4753,88
s4754,22
s4755,73
s4756,83
s4757,3
s4758,26
s4759,71
s4760,27
s4761,84
s4762,10
s4763,79
s4764,7
s4765,88
s4766,67
s4767,92
s4768,78
s4769,42
s4770,58
s4771,77
s4772,61
s4773,15
s4774,83
s4775,2
s4776,67
s4777,71
s4778,26
s4779,29
s4780,98
s4781,34
s4782,22
s4783,38
s4784,79
s4785,93
s4786,59
s4787,55
s4788,4
s4789,41
s4790,32
s4791,6
s4792,88
s4793,65
s4794,42
s4795,73
s4796,3
s4797,69
s4798,52
s4799,39
s4800,
s4801,88
s4802,80
s4803,71
s4804,92
s4805,78
s4806,44
s4807,10
s4808,16
s4809,55
s4810,2
s4811,0
s4812,54
s4813,92
s4814,59
s4815,30
s4816,4
s4817,94
s4818,41
s4819,5
s4820,74
s4821,85
s4822,22
s4823,92
s4824,39
s4825,40
s4826,51
s4827,23
s4828,29
s4829,76
s4830,56
s4831,16
s4832,13
s4833,26
s4834,48
s4835,35
s4836,59
s4837,0
s4838,19
s4839,13
s4840,32
s4841,32
s4842,47
s4843,65
s4844,62
s4845,46
s4846,7
s4847,96
s4848,74
s4849,63
s4850,33
s4851,99
s4852,70
s4853,3
s4854,68
s4855,3
s4856,33
s4857,51
s4858,26
s4859,89
s4860,78
s4861,55
s4862,91
s4863,64
s4864,69
s4865,24
s4866,33
s4867,60
s4868,69
s4869,58
s4870,69
s4871,65
s4872,37
s4873,50
s4874,76
s4875,85
s4876,94
s4877,59
s4878,71
s4879,3
s4880,1
s4881,51
s4882,45
s4883,89
s4884,3
s4885,96
s4886,2
s4887,65
s4888,73
s4889,97
s4890,49
s4891,60
s4892,58
s4893,99
s4894,84
s4895,24
s4896,24
s4897,82
s4898,4
s4899,24
s4900,
s4901,10
s4902,33
s4903,60
s4904,46
s4905,85
s4906,53
s4907,15
s4908,72
s4909,39
s4910,83
s4911,34
s4912,84
s4913,89
s4914,24
s4915,68
s4916,11
s4917,69
s4918,95
s4919,36
s4920,93
s4921,98
s4922,77
s4923,29
s4924,8
s4925,40
s4926,37
s4927,26
s4928,39
s4929,45
s4930,47
s4931,81
s4932,2
s4933,22
s4934,7
s4935,26
s4936,27
s4937,16
s4938,13
s4939,65
s4940,43
s4941,71
s4942,59
s4943,44
s4944,63
s4945,5
s4946,39
s4947,40
s4948,90
s4949,60
s4950,97
s4951,83
s4952,21
s4953,65
s4954,37
s4955,78
s4956,94
s4957,0
s4958,44
s4959,81
s4960,46
s4961,1
s4962,9
s4963,20
s4964,26
s4965,14
s4966,20
s4967,87
s4968,77
s4969,67
s4970,85
s4971,50
s4972,28
s4973,24
s4974,58
s4975,38
s4976,83
s4977,85
s4978,20
s4979,19
s4980,68
s4981,48
s4982,57
s4983,86
s4984,6
s4985,5
s4986,56
s4987,24
s4988,9
s4989,70
s4990,84
s4991,46
s4992,28
s4993,23
s4994,50
s4995,89
s4996,76
s4997,64
s4998,90
s4999,21
s5000,
s5001,63
s5002,82
s5003,99
s5004,46
s5005,85
s5006,20
s5007,64
s5008,86
s5009,33
s5010,10
s5011,47
s5012,86
s5013,47
s5014,49
s5015,96
s5016,57
s5017,95
s5018,55
s5019,97
s5020,51
s5021,57
s5022,38
s5023,6
s5024,40
s5025,38
s5026,56
s5027,44
s5028,55
s5029,84
s5030,21
s5031,40
s5032,90
s5033,75
s5034,72
s5035,61
s5036,92
s5037,53
s5038,53
s5039,50
s5040,82
s5041,4
s5042,16
s5043,3
s5044,93
s5045,18
s5046,75
s5047,48
s5048,85
s5049,10
s5050,38
s5051,77
s5052,2
s5053,14
s5054,80
s5055,85
s5056,55
s5057,28
s5058,43
s5059,1
s5060,99
s5061,55
s5062,5
s5063,31
s5064,29
s5065,50
s5066,25
s5067,48
s5068,33
s5069,32
s5070,21
s5071,32
s5072,14
s5073,49
s5074,86
s5075,78
s5076,95
s5077,25
s5078,79
s5079,68
s5080,13
s5081,67
s5082,23
s5083,33
s5084,2
s5085,44
s5086,92
s5087,21
s5088,87
s5089,34
s5090,57
s5091,42
s5092,65
s5093,59
s5094,40
s5095,33
s5096,79
s5097,27
s5098,11
s5099,65
s5100,
s5101,53
s5102,39
s5103,14
s5104,40
s5105,68
s5106,92
s5107,72
s5108,79
s5109,25
s5110,20
s5111,3
s5112,49
s5113,73
s5114,76
s5115,65
s5116,27
s5117,59
s5118,43
s5119,46
s5120,59
s5121,89
s5122,7
s5123,89
s5124,91
s5125,17
s5126,66
s5127,99
s5128,54
s5129,66
s5130,48
s5131,87
s5132,90
s5133,64
s5134,88
s5135,91
s5136,5
s5137,18
s5138,13
s5139,88
s5140,97
s5141,44
